ticker,source,timestamp,raw_text,sentiment_score,label,scored_by
AMZN,stocktwits,2026-07-08T20:37:48Z,"FOMC Minutes are out, and the message is clear: the Fed is still balancing inflation risks with the need to avoid keeping policy restrictive for too long. 
 
For swing traders, the takeaway is simple: volatility is likely to remain around every major economic data release. 
 
Key areas to watch: 
 
AI &amp; data center leaders staying resilient despite rate uncertainty: 
$NVDA 
$AMZN 
$MU 
 
Rate-sensitive sectors that could react sharply to macro changes: 
$XLF 
$KRE 
XLRE 
 
Also watching yields and the dollar for risk appetite signals: 
DXY 
TNX 
 
The market is no longer just trading headlines. Rotation, liquidity, and macro expectations are driving the next moves. 
 
The best setups usually come from understanding the environment before reacting to the candles. 
 
Follow for more macro breakdowns and swing trading ideas.",,,
AMZN,stocktwits,2026-07-08T20:24:24Z,"Custom chips from hyperscalers have been around for years — $GOOGL TPU, $AMZN Trainium, $META MTIA. 
 
Yet $NVDA GPU revenue has still exploded ~700x since 2015. 
 
The bigger tell: $NVDA sales to hyperscalers grew 115% YoY, nearly 2x overall cloud capex growth. That’s not crowding out demand — that’s demand staying hot.",,,
AMZN,stocktwits,2026-07-08T20:15:21Z,$AMC bring back studio movies.... With MGM studios and $AMZN buying y out Amc,,,
AMZN,stocktwits,2026-07-08T20:14:39Z,"$AMZN AWS just announced the Claude Apps Gateway. 
 
This keeps AWS deeper in the AI stack and makes Claude easier to plug into enterprise workflows. Still a solid sign that Amazon wants to stay a key distribution layer for AI infrastructure and app adoption. 
 
Bullish for the long game if this drives more cloud usage and stickier AI demand.",,,
AMZN,stocktwits,2026-07-08T20:12:35Z,"$TSLA $GOOGL $META $AMZN 

but tesla only one that gave up the bounce into close smh",,,
AMZN,stocktwits,2026-07-08T20:07:36Z,"$AMZN super strong close on super a light volume day, huge wall at 250 , lets see if it can test it by friday",1.0,bullish,stocktwits_label
AMZN,stocktwits,2026-07-08T20:06:46Z,"$QQQ $TSLA 

thought it was just tessie, $GOOGL $META $AMZN all had similar bounce into close.",,,
AMZN,stocktwits,2026-07-08T19:59:21Z,"AWS: Announcing the Claude Apps Gateway for AWS - Blog $AMZN 
 
https://aws.amazon.com/blogs/machine-learning/introducing-claude-apps-gateway-for-aws/",,,
CRWD,stocktwits,2026-07-08T20:22:40Z,"If you could only own ONE SaaS stock for the next decade, which would you pick?  
 
• $NOW | ServiceNow 
• $ZETA | Zeta Global 
• $CRWD | CrowdStrike 
• $MSFT | Microsoft 
• $SHOP | Shopify 
 
Different valuations. Different growth stories. Same question: 
 
Which SaaS leader are you picking and why?",,,
CRWD,stocktwits,2026-07-08T20:10:26Z,"The next decade of software could create some of the biggest winners in the market. 
 
If you could only own ONE SaaS stock for the next 10 years, who would it be? 
 
My watchlist: 
 
$NOW 
ServiceNow 
→ Enterprise AI workflow leader with deep customer integration 
 
$CRWD 
CrowdStrike 
→ Cybersecurity platform benefiting from rising digital threats 
 
$MSFT 
Microsoft 
→ Cloud + AI ecosystem with massive enterprise distribution 
 
$SHOP 
Shopify 
→ E-commerce infrastructure with long-term growth potential 
 
$TEAM 
Atlassianc 
→ Developer and enterprise collaboration software 
 
ADBE 
Adobe 
→ Creative software leader adapting to the AI era 
 
ZETA 
Zeta Global 
→ AI-powered marketing platform with data-driven growth potential 
 
Different valuations. 
Different growth rates. 
Different market opportunities. 
 
But only one can be your 10-year SaaS winner. 
 
Which one are you holding and why?",,,
CRWD,stocktwits,2026-07-08T19:28:12Z,$PANW $CRWD  these went up too much too fast,-1.0,bearish,stocktwits_label
CRWD,stocktwits,2026-07-08T19:28:01Z,"$CRWD I am watching for technical developments that cause a shift in this market.  at some point the security needs to be in the hardware and operating system. it makes no sense to engage in a back and forth battle with AI bots, makes much more sense to simply harden at the operating system/hardware level. 
 
I think AI will be quite useful in finding and eliminating security vulnerabilities and then making exploitation very difficult.  the key security risk in the future is the user, not the code.",,,
CRWD,stocktwits,2026-07-08T17:00:18Z,$CRWD,-1.0,bearish,stocktwits_label
CRWD,stocktwits,2026-07-08T16:21:27Z,"Revisiting $CRWD — that move was nasty in a good way.   
40-point rip, then some giveback.   
Strong momentum, but now it’s about whether bulls can hold the breakout and absorb the pullback.",,,
CRWD,stocktwits,2026-07-08T16:14:00Z,"$CRWD Oct 16 $190/$160 put spread is trading around $14.25 while shares sit near $186. 
 
Down 11% since the top we flagged 2 days ago. 
 
Still a big move, but the setup keeps leaning bearish after that sharp drop.",,,
CRWD,stocktwits,2026-07-08T16:05:05Z,"$CRWD was an absolute rocket! A massive 40-point explosion before pulling back a bit. This is exactly how monster stocks behave-the volatility here is pure gold, and every dip is worth watching.  
 
 The complete support level retest chart and my next tactical move are already waiting for you on my profile.",,,
CRWD,stocktwits,2026-07-08T15:59:58Z,$CRWD $PANW $ZS cubie teaches 🙄,,,
CRWD,stocktwits,2026-07-08T15:59:46Z,"@jenbunn @Jeremymartin007 @simon58 @judgeyoung2 @ribbey @EBE_day @TraderRapp @Godreal1 @tonyctl @zuby34 
$crwd

$PANW $ZS sht that ran up lot and hasnt dropped!!",,,
CRWD,stocktwits,2026-07-08T15:43:36Z,$CRWD breakout failure.,,,
CRWD,stocktwits,2026-07-08T15:43:28Z,"$CRWD Crowdstrike is a great company but its valuation is extremely overvalued and priced for perfection: 
 
                   P/S Ratio           Rev Growth        Technology 
CRWD            38                         20%+                      :( 
S                       5                           20%+                      :) 
 
 
https://www.sentinelone.com/vs/crowdstrike/?utm_campaign=amer-us-endpoint&amp;utm_source=google&amp;utm_medium=paid-search&amp;utm_content=chatbot&amp;utm_term=best+endpoint+security&amp;gclid=CjwKCAjwx7LSBhB3EiwAjcodxCx9uON2I2Gc7r88UQzoNhPBhCq_P0V6BmK72-83KfDx0HKHHI5GURoCVcAQAvD_BwE 
 
S   =    Better valuation 
            Advanced AI security technology 
            Similar revenue growth 
           *Better balance sheet  
 
(*0 debt, $812M  in cash, plus an estimated $250-$300M stake in Anthropic, according to Oppenheimer)",1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-08T14:45:40Z,"$CRWD Buy 
Benchmark raises target price to $230 from $195",,,
CRWD,stocktwits,2026-07-08T14:21:09Z,"watching 

$CRWD $FTNT $HACK $PANW",,,
CRWD,stocktwits,2026-07-08T14:20:37Z,"The CS plays are coming in hard, 2 days, after hitting new ATH&#39;s on Monday.  $PANW $CRWD $FTNT $HACK",,,
CRWD,stocktwits,2026-07-08T13:56:17Z,$CRWD 10d,1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-08T13:03:52Z,"$CRWD
https://anachart.com/wp-content/uploads/2026/07/1783515815_soc-img.jpg",,,
CRWD,stocktwits,2026-07-07T23:39:14Z,hopefully $CRWD can hang here above pivot highs.,,,
CRWD,stocktwits,2026-07-07T20:56:31Z,"$AMD $NOW $RXT $CRWD 

Nothing to complain..",1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-07T17:20:17Z,"Software rotation watch  
 
After a long period of AI disruption fears and multiple compression, capital may be starting to flow back into quality software leaders. 
 
Names I’m watching for a potential 2026 recovery cycle: 
 
$NOW - upside case toward $180+ 
$SNOW - upside case toward $390+ 
$PLTR - upside case toward $220+ 
$CRWD - upside case toward $280+ 
$DDOG - upside case toward $360+ 
 
The biggest moves often start when sentiment is still damaged and investors are under-positioned. 
 
No trade moves in a straight line, but strong companies with AI exposure could benefit if software re-rates. 
 
The key is finding quality before the crowd returns 
 
turn post notifications on to get an early entry 
 
i do not need to charge you because i actually make money trading",,,
CRWD,stocktwits,2026-07-07T16:47:42Z,"$PANW $FTNT $CRWD  
 
3 Cybersecurity giants. Very interesting companies but certainly, I see them with very high valuations and too much hype. Their numbers are interesting and good, specially Fortintet numbers. I think that all three of em are overvalued. I wouldn&#39;t be surprised if sooner than later a drop appears.  
 
Do not mistake me, a natural and healthy drop after a very intense positive performance.  
 
When? I don&#39;t know, but I think in the near future we could see come corrections.  
 
Anyways, besides my opinions, I like them and I would like to add a little bit of them to my portfolio. (Do not take this as a recommendation to invest)",,,
CRWD,stocktwits,2026-07-07T16:47:07Z,"$NVDA.X  + $$LLY + $CRWD  + $TER + $PLTR 

Still my long positions and adding today",1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-07T16:46:40Z,$CRWD VALUATION....matters,1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-07T16:43:41Z,"$CRWD Sentinel One(S)beats Crowdstrike in AI security technology, valuation, balance sheet, and has very similar forward revenue growth estimates.  
  
                 P/S Ratio       Rev Growth     Technology    Debt  
S                     5                         20%+                 :)                     0  
  
CRWD          38                       20%+                 :(             $821M 
  
  
S   vs   CRWD 
https://www.sentinelone.com/vs/crowdstrike/?utm_campaign=amer-us-endpoint&amp;utm_source=google&amp;utm_medium=paid-search&amp;utm_content=undefined&amp;utm_term=best+endpoint+security&amp;gclid=CjwKCAjwx7LSBhB3EiwAjcodxCx9uON2I2Gc7r88UQzoNhPBhCq_P0V6BmK72-83KfDx0HKHHI5GURoCVcAQAvD_BwE",1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-07T16:36:17Z,$CRWD bloated they’re gonna cut it down to size,,,
CRWD,stocktwits,2026-07-07T16:29:51Z,$CRWD with a large size CALL BUYER spotted for 8/21 expiration 👀,,,
CRWD,stocktwits,2026-07-07T16:27:12Z,"$CRWD $DDOG $NOW $PANW 

CRWD: 375.56 → ~201 (-46% split)
ZS: 116.51 → ~151 (+30%)
SNOW: 123.12 → ~264 (+114%)
NET: 175.60 → ~255 (+45%)
NOW: 83.88 → ~110 (+31%)
PANW: 156.61 → ~355 (+127%)
DDOG: 102.61 → ~255 (+148%)

Most rebounded from the dip!

Scarcity effect from anthropic created this opportunity, a hindsight perspective. What do we learn?",,,
CRWD,stocktwits,2026-07-07T16:26:59Z,$CRWD T 😉,1.0,bullish,stocktwits_label
CRWD,stocktwits,2026-07-07T16:14:27Z,"5 software names I’m watching for 2026, with upside targets. 
 
$NOW → $180+ 
$SNOW → $390+ 
$PLTR → $220+ 
$CRWD → $280+ 
$DDOG → $360+ 
 
The biggest opportunities usually appear when a great sector is temporarily out of favor. 
 
Not every dip is a problem. Sometimes it’s where the best setups are built. 
 
The next list is about to be released!  Are you going to miss out again?     
    
I’m not financially struggling, so I choose to share it for free.",,,
CRWD,stocktwits,2026-07-07T16:01:44Z,"$CRWD keeps raising the bar! 
🚀 CrowdStrike just hit a new 52-week high of $209.49, extending its remarkable run in the cybersecurity space. 
📈 CRWD stock has surged 70.1% YTD, crushing the tech sector&#39;s 14.7% gain. 
🛡️ Investors continue to reward its AI-powered cybersecurity leadership,  
💰 Yet the stock trades at a rich 152.1x forward P/E, far above the sector average of 24.6x. 
⚡ Momentum is undeniable—but premium valuations leave little room for error. 
🤔 Can CrowdStrike continue delivering the growth needed to justify its price? 
💬 See the complete stock outlook here 👇 https://www.zacks.com/stock/quote/crwd?cid=sm-stocktwits-0-quote_overview-oc-38674&amp;ADID=SYND_STOCKTWITS_TWEET_0_QUOTEOVERVIEW_OC_38674",,,
DIS,stocktwits,2026-07-09T01:56:57Z,$DIS gotta be the most boring stock in the past decade holy shit lmao,,,
DIS,stocktwits,2026-07-09T00:44:19Z,$SPY this is america $DIS $META $DIS,,,
DIS,stocktwits,2026-07-09T00:33:54Z,"$SPY let&#39;s make this quick, give me everything you got. I got a gun. $DIS $META $BTC.X",,,
DIS,stocktwits,2026-07-08T22:34:05Z,"$DIS 

went short to cover 🙃

clearly doesn’t want to go down 🤣

 under 95 or just break this downtrend ⚠️",,,
DIS,stocktwits,2026-07-08T22:30:07Z,$DIS interesting. Let&#39;s see,,,
DIS,stocktwits,2026-07-08T22:29:34Z,$DIS 👍👍,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T22:28:58Z,$DIS bullish on Disney,,,
DIS,stocktwits,2026-07-08T21:21:16Z,$DIS I like my odds with FWD PE of 13 $DIA $SPY,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T20:38:00Z,$DIS the lowest monthly close during covid while all the parks were shutdown was $96.52,,,
DIS,stocktwits,2026-07-08T20:18:48Z,$DIS pulled the trigger today..9/18 100c $4.10,,,
DIS,stocktwits,2026-07-08T20:14:12Z,$DIS some nice low volume wash trading today,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T19:39:46Z,$DIS May 6 Report  Price Range 106.52 109.14 105.31 108.06 107.24. Holding my Aug $100 strike calls $3.45 avg,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T18:27:15Z,"$DIS don’t miss the run up. Safe stock, a lot of positives running into earnings. More certainty regarding tv licenses this month.",1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T18:24:12Z,$DIS back in here,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T17:43:10Z,$DIS PED about to kick in soon (Pre Earnings Drift),,,
DIS,stocktwits,2026-07-08T17:18:08Z,"$DIS still doing garbage content, for that reason stock cant go up...",-1.0,bearish,stocktwits_label
DIS,stocktwits,2026-07-08T16:57:02Z,$DIS such natural price action here,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T16:46:43Z,$DIS 5k of $110 calls loaded so far,1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T14:04:43Z,"$DIS $TSLA    Trump said he will hit Iran hard tonight. Well as a three time combat vet, the military does not let the enemy know their plans. This is fake to allow big wigs to get in.",1.0,bullish,stocktwits_label
DIS,stocktwits,2026-07-08T13:49:11Z,"$NFLX GO WOKE, GO BROKE! 📣 $DIS 

😂",-1.0,bearish,stocktwits_label
DIS,stocktwits,2026-07-08T13:48:24Z,"$DIS “nobody even talks about how well the parks are doing anymore -nobody cares”

- Jim Cramer 

Disney is dead.",-1.0,bearish,stocktwits_label
DIS,stocktwits,2026-07-08T11:35:48Z,"4/7: Netflix, Disney and YouTube eye U.S. media rights for 2030/2034 FIFA World Cups; FIFA may bundle English+Spanish rights; bids budgeted at $1.5B-$2B with talks in ~3 months $NFLX $DIS $GOOGL $AMZN $AAPL 
PickAlpha View: Base case: the prospect of a bundled, competitive FIFA auction lifts forward sports-rights inflation risk across major streamers and broadcasters, with participation optionality more valuable than certainty today.",,,
DIS,stocktwits,2026-07-08T11:23:59Z,$DIS  $WMT $TGT Flight to safety stocks,,,
DIS,stocktwits,2026-07-08T09:58:36Z,$CMCSA $DIS $NFLX $PSKY $WBD all the nore reason to sur Netflix for antitrust violations since now they are bleeding even the competition and forcing them to stream thru their platform,,,
DIS,stocktwits,2026-07-08T09:40:39Z,$DIS must be a green day if we are red. Can&#39;t imagine Iran is a large market share for the House of Mouse.,,,
DIS,stocktwits,2026-07-08T00:10:54Z,"$NFLX $PSKY $DIS $CMCSA $WBD Spot on Ben! #&#39;s 1 and 2......

&quot;Based on Netflix viewing data, licensing volume, and industry analyses through 2025–2026, the top three external content providers are:
Paramount Global – #1
Home to NCIS, Young Sheldon, Avatar: The Last Airbender, The Legend of Korra, Henry Danger, and many other CBS and Nickelodeon titles.
Has become Netflix&#39;s largest supplier of high-performing licensed TV content in the U.S.
Warner Bros. Discovery – #2
Provides major TV series like The Flash, Supernatural, and Riverdale.
Also licenses blockbuster films such as Barbie, Dune, and Furiosa during various licensing windows.
Sony Pictures Entertainment – #3
Netflix&#39;s long-running U.S. pay-one movie deal has brought many recent Sony theatrical releases to the service.
Popular titles include the Spider-Man films, Where the Crawdads Sing, No Hard Feelings, Anyone But You, and The Equalizer 3.&quot;",,,
DIS,stocktwits,2026-07-07T23:38:03Z,$DIS $NFLX bro you’re stupid I’d pay to see the World Cup I had to buy a peacock subscription just to watch . America is full of degen gamblers trust me people care,,,
DIS,stocktwits,2026-07-07T23:32:55Z,"$NFLX $DIS &amp; $GOOGL (YouTube) are all reportedly interested in bidding up to $2B for the combined US English + Spanish-language rights to the 2030 &amp; 2034 FIFA World Cups

$FOX hold on English rights could be under serious threat as FIFA plans to sell the English + Spanish packages together - paid $485M for English rights

$CMCSA Telemundo paid $465M for Spanish rights

Original rights for 2018 &amp; 2022 were awarded in 2011

FIFA extended the deals to include 2026 in Feb 2015 without a new bidding process. This extension was widely seen as compensation to Fox &amp; Telemundo after the controversial move of the 2022 Qatar World Cup to Nov/Dec

End of an era - the next 2  World Cups will be the first in decades without Ronaldo, Messi, or Neymar dominating in their primes. Time for Mbappé, Haaland, &amp; the new gen to take over

Next 2 men’s FIFA World Cups:

•  2030 FIFA World Cup: Co-hosted by Morocco, Portugal, &amp; Spain (main tournament) &amp; 3 special centenary celebration matches (marking 100 years since the first World Cup in 1930) will be played in South America: 1 each in Argentina, Paraguay, &amp; Uruguay

•  2034 FIFA World Cup: Hosted by Saudi Arabia",,,
DIS,stocktwits,2026-07-07T23:28:51Z,"$NFLX $PSKY $DIS $CMCSA $WBD Where did this data you are referring to come from??? I see no source referenced for the pie charts you posted. I am skeptical,  and question its authenticity and credibility,  As It seems to Run counter to what Gerry Cardinale of Redbird  was quoting in live interviews multiple times, and which no one anywhere that I saw corrected him.  He&#39;s said that 70% of ALL viewing hours on Netflix comes from its LEASED LIBRARY, and that 85% of the top watched most recent release movie content was predominantly WBD and Paramount movies. This jives with why Sarandos entered the bidding war, because when the Ellison&#39;s complete the deal, they will not license any new content to Netflix, and let the current licensing deals expire and starve Netflix of its lifeblood. Netflix  HAS NO REAL LIBRARY!!   They will need to buy NBCUniversal, Lionsgate,  or both to stop the hemorrhaging of Subscribers that will flock to  a combined WBD/PSKY.",,,
DIS,stocktwits,2026-07-07T23:09:12Z,"The race for U.S. broadcasting rights to the 2030 and 2034 FIFA World Cups is heating up, with Netflix, Disney and Alphabet&#39;s YouTube exploring bids to challenge current rights holder Fox. FIFA is expected to begin negotiations within the next three months, with media executives estimating the rights could fetch between $1.5 billion and $2 billion per tournament, setting new records. 
FIFA plans to bundle English- and Spanish-language U.S. rights into a single package, a strategy expected to drive prices even higher and potentially sideline Comcast&#39;s NBCUniversal as it evaluates its finances following its spinoff. Amazon and Apple could also join the bidding, leveraging their financial strength despite the tournaments&#39; less favorable time zones. Streaming companies see the World Cup as a powerful tool to attract and retain subscribers, while Wall Street remains cautious about the hefty investment and uncertain near-term profitability.  
 $FOX $NFLX $DIS  $CMCSA",,,
META,stocktwits,2026-07-09T01:50:04Z,$META the canada data center was already factored into the original capex plan. nothing&#39;s changed,1.0,bullish,stocktwits_label
META,stocktwits,2026-07-09T01:47:00Z,$META The $9 billion data center will be 200 miles from me in canada. Will keep u posted 🤓💰,1.0,bullish,stocktwits_label
META,stocktwits,2026-07-09T01:29:13Z,$META,1.0,bullish,stocktwits_label
META,stocktwits,2026-07-09T01:27:19Z,$META puts printing,,,
META,stocktwits,2026-07-09T01:27:00Z,$MSFT $META if you are not shorting the pop you are leaving money on the table. Until these two turds prove their spendings are fruitful.. keep it shorting.. not going any higher form here.,-1.0,bearish,stocktwits_label
META,stocktwits,2026-07-09T01:22:29Z,@self_service @ITradeOnceADay $META  always says this kind of stuff. Used to trade meta exclusively. Lots of tricks to keep price up. In the end it’s like Apple subbing out the glass to $GLW the big boys stay in their lane and keep doing what they do best. Meta doesn’t want to own data centers. They want advertising cash.,,,
META,stocktwits,2026-07-09T01:12:38Z,$META is it cling to be short the news event tomorrow!? Canada data center. Mostly every stock has sell the news now.,-1.0,bearish,stocktwits_label
META,stocktwits,2026-07-09T01:09:15Z,"$VMHG Victory Marine Holdings’ Dunn &amp; Groux Beverage Holdings Completes Commercial Leadership Team to Accelerate National Retail Expansion https://www.globenewswire.com/news-release/2026/07/08/3324088/0/en/victory-marine-holdings-dunn-groux-beverage-holdings-completes-commercial-leadership-team-to-accelerate-national-retail-expansion.html  
 
$POET $META $POET",,,
META,stocktwits,2026-07-09T00:59:20Z,$SPY remember to have a blast...this is america $META $RDDT,,,
META,stocktwits,2026-07-09T00:56:00Z,$SPY G and V $META $RDDT,,,
META,stocktwits,2026-07-09T00:53:41Z,$SPY the remote island retreat team building exercise $MSFT $RDDT $META $BTC.X,,,
META,stocktwits,2026-07-09T00:46:39Z,"8-Day Trading Recap 📈

Over the past 8 trading days:

• 40 trades
• 38 winners
• 2 losers
• 95% win rate
• Average return: +72.4% per trade

Top Performers
🏆 $META 620C: +295.8%
🏆 $META 620C: +208.3%
🏆 $TSLA 420C: +185.7%
🏆 $SPY 7520C: +170.8%
🏆 $SPX 7550C: +152.6%

The focus remained on high-probability momentum setups across SPX, SPY, QQQ, TSLA, META, MU, and AMZN. Risk management stayed consistent throughout the stretch, with losses limited to two trades while allowing winning positions to develop.

Grateful for the discipline, execution, and consistency. The goal remains the same: protect capital, stay patient, and execute the plan one trade at a time",,,
META,stocktwits,2026-07-09T00:44:19Z,$SPY this is america $DIS $META $DIS,,,
META,stocktwits,2026-07-09T00:42:17Z,$META  let me tell you something the black fatigue in this country is astounding,,,
META,stocktwits,2026-07-09T00:40:26Z,$SPY this is america $META $RDDT,,,
META,stocktwits,2026-07-09T00:39:49Z,"8-Day Trading Recap 📈

Over the past 8 trading days:

• 40 trades
• 38 winners
• 2 losers
• 95% win rate
• Average return: +72.4% per trade

Top Performers
🏆 $META 620C: +295.8%
🏆 $META 620C: +208.3%
🏆 $TSLA 420C: +185.7%
🏆 $SPY 7520C: +170.8%
🏆 $SPX 7550C: +152.6%

The focus remained on high-probability momentum setups across SPX, SPY, QQQ, TSLA, META, MU, and AMZN. Risk management stayed consistent throughout the stretch, with losses limited to two trades while allowing winning positions to develop.

Grateful for the discipline, execution, and consistency. The goal remains the same: protect capital, stay patient, and execute the plan one trade at a time.",,,
META,stocktwits,2026-07-09T00:38:17Z,"8-Day Trading Recap 📈

Over the past 8 trading days:

• 40 trades
• 38 winners
• 2 losers
• 95% win rate
• Average return: +72.4% per trade

Top Performers
🏆 $META 620C: +295.8%
🏆 $META 620C: +208.3%
🏆 $TSLA 420C: +185.7%
🏆 $SPY 7520C: +170.8%
🏆 $SPX 7550C: +152.6%

The focus remained on high-probability momentum setups across SPX, SPY, QQQ, TSLA, META, MU, and AMZN. Risk management stayed consistent throughout the stretch, with losses limited to two trades while allowing winning positions to develop.

Grateful for the discipline, execution, and consistency. The goal remains the same: protect capital, stay patient, and execute the plan one trade at a time.

Interested in trading with us? DM the admin: @SPY_PRIM.",,,
META,stocktwits,2026-07-09T00:36:23Z,$KEEL $META watch $PBA too! Data Centers in Canada 🇨🇦 is a good idea imo!,,,
META,stocktwits,2026-07-09T00:35:02Z,$KEEL something is brewing.. only a few have made the connection between $META building AI center in Canada and Keel having a nice market base there. Probably nothing…👀,1.0,bullish,stocktwits_label
META,stocktwits,2026-07-09T00:33:54Z,"$SPY let&#39;s make this quick, give me everything you got. I got a gun. $DIS $META $BTC.X",,,
META,stocktwits,2026-07-09T00:32:24Z,"📊 Group 3 Daily Technical Video is now live at http://elliottwave-forecast.com 
 
We explained that there won’t be any major move until alignment comes in across $MSFT, $META, #Gold, and #silver. Until then, expect continued chop and lack of clear direction. 
 
#ElliottWave",,,
META,stocktwits,2026-07-09T00:28:15Z,$SPY when you get highroad by a bird... $META $BTC.X,,,
META,stocktwits,2026-07-09T00:21:12Z,$ORCL $META $AMZN $GOOG https://www.youtube.com/watch?v=5Sd3O-b-oPw,-1.0,bearish,stocktwits_label
META,stocktwits,2026-07-09T00:19:28Z,"$SPY $META $GOOG $AMZN $NVDA 

The borrowing frenzy is taking place now because there’s a good possibility that 10+% will be the prime borrow rate in the coming years. 

We’re in the early stages of the next commodities super cycle. 

Yields go higher. 
Oil goes higher and only the strongest companies will come out the other side. 

We will see hundreds of bankruptcies in the next few years with larger companies. 

Now speaking of small businesses and individuals, it will be hundreds of thousands.

Financial flush. A complete reset. 

Higher commodity prices = Stagflation/Bankruptcy 

Get ready for the homelessness crisis to build in 2027. 

Unemployment is going to jump in 2027. 
This AI buildout isn’t benefiting anyone. 
Unless you’re directly tied to it, you’re broke. 

People look at home equity and stock investments and feel wealthier, but that’s not money unless you sell. 

When the market falls, then what. 

Look at the national savings rate attached. 

The cookie is crumbling.",,,
META,stocktwits,2026-07-09T00:16:27Z,"$APLD &quot;Excess capacity&quot; was the headline a few days ago.  Panic and fear absolutely flooded DC stocks.

Oh, whats that? It was a FUD headline for the algorithms to pick up on and create better buying opportunities?  Sure worked out.

$META doesnt go drop down new DCs 4 days after &quot;We&#39;ll sell our excess capacity&quot;.

They could be creating more competition for others like $CRWV or $NBIS, sure. But this is bullish for DCs.

Long Data Center Infrastructure",1.0,bullish,stocktwits_label
META,stocktwits,2026-07-09T00:05:00Z,"$SPY remember some people enjoy certain things, like the naked guy on 34 street... subway. $RDDT $META",,,
META,stocktwits,2026-07-09T00:04:45Z,$META $400 after ER,-1.0,bearish,stocktwits_label
META,stocktwits,2026-07-09T00:01:56Z,$SPY $RDDT remember a blind asian can beat you in anything...$META $BTC.X,,,
META,stocktwits,2026-07-08T23:58:04Z,"HOUR stock can 10X from here - most undervalued penny stock in the market  
 
- 1.8M float with zero dilution 
 
- did 143M in revenue last year with around $2M in net profit (doing the best numbers since they went public ) 
 
- insiders have never sold (even when this hit 7+) and the top two holders both own around 17M shares and are incentivized to boost numbers again this year  
 
$AAPL $META $DELL adding for long term",,,
META,stocktwits,2026-07-08T23:55:30Z,"Meta Platforms announced it will build its first Canadian data center in Sturgeon County, Alberta, marking the company&#39;s 33rd data center globally. The 1-gigawatt AI-optimized facility represents an investment of more than C$13 billion and is expected to employ about 3,000 construction workers at peak activity before supporting more than 300 permanent operational jobs once completed. 
Meta will invest roughly C$60 million in local infrastructure improvements, including roads and water systems, and launch its Annual Data Center Community Action Grants program to support local nonprofits. The company said it will fully fund the new power generation and grid infrastructure required for the project while covering all electricity costs. The facility&#39;s energy consumption will be matched with 100% clean and renewable energy. 
The data center will also feature a closed-loop cooling system using liquid cooling and dry cooling technology. 
$META",,,
MSFT,stocktwits,2026-07-09T02:00:43Z,$MSFT great company but the stock is cursed,,,
MSFT,stocktwits,2026-07-09T01:57:55Z,"$MSFT Good price to get in, easy 20% gain.",,,
MSFT,stocktwits,2026-07-09T01:51:36Z,@rubystocks Hard to tell. Assuming no mass market sell off $MSFT Could very possibly hit $400-$410 pre earnings maybe even higher.,1.0,bullish,stocktwits_label
MSFT,stocktwits,2026-07-09T01:41:04Z,$MSFT Will run up to earnings on expectation of beat causing current valuation to adjust tremendously.,1.0,bullish,stocktwits_label
MSFT,stocktwits,2026-07-09T01:28:15Z,$MSFT,,,
MSFT,stocktwits,2026-07-09T01:27:00Z,$MSFT $META if you are not shorting the pop you are leaving money on the table. Until these two turds prove their spendings are fruitful.. keep it shorting.. not going any higher form here.,-1.0,bearish,stocktwits_label
MSFT,stocktwits,2026-07-09T01:26:58Z,$MSFT  Strong buy,1.0,bullish,stocktwits_label
MSFT,stocktwits,2026-07-09T01:09:08Z,$MSFT I finished analyzing the metrics and by all means MSFT is a BUY!  (more pics in comments),,,
MSFT,stocktwits,2026-07-09T01:04:59Z,"Old Calypso and Hardened Criminals
July 8, 2026|$META, $MSFT, $QQQ, $SPY, $TSLA

https://indexoptiontrade.com/f/old-calypso-and-hardened-criminals",,,
MSFT,stocktwits,2026-07-09T00:56:27Z,$MSFT $ORCL  100 shares in each,1.0,bullish,stocktwits_label
MSFT,stocktwits,2026-07-09T00:53:41Z,$SPY the remote island retreat team building exercise $MSFT $RDDT $META $BTC.X,,,
MSFT,stocktwits,2026-07-09T00:44:13Z,"$ORCL Remember, $MSFT just shitcanned Open AI. Open AI is getting crushed by Gemini and Anthropic, they will never be able to pay their bills to landlord Oracle. They are a bagholder which means your $ORCL shareholders are bigger bag holders. Breaking under 100 end of summer, just watch.",-1.0,bearish,stocktwits_label
MSFT,stocktwits,2026-07-09T00:33:15Z,"$MSFT $400 tomorrow. Low volume, but algo will do it.",1.0,bullish,stocktwits_label
